datetime,pH,temperature,salinity,turbidity,isRaining
2024-03-11 10:00:00,7.67,19.4,38.0,4.8,0
2024-03-11 11:00:00,7.96,20.2,38.2,5.7,0
2024-03-11 12:00:00,7.68,16.8,35.0,5.0,0
2024-03-11 13:00:00,7.59,20.3,37.7,3.7,0
2024-03-11 14:00:00,7.71,20.2,36.0,3.0,0
2024-03-11 15:00:00,7.92,17.9,36.2,4.1,0
2024-03-11 16:00:00,7.65,22.2,38.9,3.2,0
2024-03-11 17:00:00,7.53,12.8,36.2,3.3,0
2024-03-11 18:00:00,7.25,18.2,35.7,3.2,0
2024-03-11 19:00:00,7.42,17.2,35.9,3.2,0
2024-03-11 20:00:00,7.27,16.2,35.8,4.1,0
2024-03-11 21:00:00,7.61,15.1,35.2,4.7,0
2024-03-11 22:00:00,7.28,15.3,35.4,4.1,0
2024-03-11 23:00:00,7.21,15.7,35.4,18.1,1
2024-03-12 00:00:00,6.95,12.4,32.1,8.4,1
2024-03-12 01:00:00,6.91,14.3,35.3,18.6,1
2024-03-12 02:00:00,7.4,13.7,36.1,6.5,0
2024-03-12 03:00:00,7.4,12.5,36.6,2.1,0
2024-03-12 04:00:00,7.08,16.6,37.0,3.4,0
2024-03-12 05:00:00,7.46,14.8,39.4,4.8,0
2024-03-12 06:00:00,7.5,13.9,38.7,4.4,0
2024-03-12 07:00:00,7.7,16.5,37.5,6.4,0
2024-03-12 08:00:00,7.78,16.8,38.3,4.8,0
2024-03-12 09:00:00,7.52,21.0,37.1,5.0,0
2024-03-12 10:00:00,7.75,19.8,37.4,2.7,0
2024-03-12 11:00:00,7.68,22.5,39.9,9.2,0
2024-03-12 12:00:00,7.72,18.3,37.5,4.1,0
2024-03-12 13:00:00,7.89,21.4,35.7,4.6,0
2024-03-12 14:00:00,7.56,25.1,36.8,5.0,0
2024-03-12 15:00:00,7.54,19.5,36.7,5.8,0
2024-03-12 16:00:00,7.59,20.1,37.2,3.0,0
2024-03-12 17:00:00,7.61,19.0,38.9,5.9,0
2024-03-12 18:00:00,7.49,13.8,35.1,5.0,0
2024-03-12 19:00:00,7.55,17.3,37.5,5.3,0
2024-03-12 20:00:00,7.41,15.7,36.3,2.8,0
2024-03-12 21:00:00,7.44,14.2,37.4,5.7,0
2024-03-12 22:00:00,7.2,12.4,35.9,3.3,0
2024-03-12 23:00:00,7.42,15.4,35.7,2.3,0
2024-03-13 00:00:00,7.29,12.2,36.1,3.5,0
2024-03-13 01:00:00,7.27,18.5,37.1,6.4,0
2024-03-13 02:00:00,7.21,14.7,37.4,5.5,0
2024-03-13 03:00:00,7.38,12.5,35.6,6.9,0
2024-03-13 04:00:00,7.58,14.6,36.8,7.2,0
2024-03-13 05:00:00,7.45,15.8,36.2,4.1,0
2024-03-13 06:00:00,7.37,21.7,36.7,5.4,0
2024-03-13 07:00:00,7.23,16.0,36.7,4.0,0
2024-03-13 08:00:00,7.33,18.4,38.0,4.2,0
2024-03-13 09:00:00,7.58,18.1,36.9,5.2,0
2024-03-13 10:00:00,7.72,20.6,37.0,5.2,0
2024-03-13 11:00:00,7.4,18.9,38.0,6.1,0
2024-03-13 12:00:00,7.6,18.0,36.2,6.0,0
2024-03-13 13:00:00,7.39,19.6,39.5,4.4,0
2024-03-13 14:00:00,7.67,19.1,35.3,5.4,0
2024-03-13 15:00:00,7.72,17.9,37.0,3.3,0
2024-03-13 16:00:00,7.41,17.3,36.1,4.0,0
2024-03-13 17:00:00,7.37,20.2,34.5,6.1,0
2024-03-13 18:00:00,7.48,16.3,37.2,5.2,0
2024-03-13 19:00:00,7.59,13.9,35.8,3.0,0
2024-03-13 20:00:00,7.52,14.6,38.3,4.9,0
2024-03-13 21:00:00,7.45,14.9,37.9,4.0,0
2024-03-13 22:00:00,7.55,11.8,38.6,4.0,0
2024-03-13 23:00:00,7.38,17.2,38.2,4.3,0
2024-03-14 00:00:00,7.0,15.8,36.3,4.6,0
2024-03-14 01:00:00,6.91,17.1,35.0,4.2,0
2024-03-14 02:00:00,7.18,15.4,36.9,4.1,0
2024-03-14 03:00:00,7.25,10.9,36.7,2.3,0
2024-03-14 04:00:00,7.44,18.9,37.8,3.5,0
2024-03-14 05:00:00,7.48,14.7,37.1,6.2,0
2024-03-14 06:00:00,7.33,15.7,36.8,4.9,0
2024-03-14 07:00:00,7.6,18.3,36.1,4.0,0
2024-03-14 08:00:00,7.28,21.5,38.0,3.3,0
2024-03-14 09:00:00,7.71,21.5,37.8,4.9,0
2024-03-14 10:00:00,7.52,21.7,36.6,5.3,0
2024-03-14 11:00:00,7.98,19.5,35.2,4.9,0
2024-03-14 12:00:00,7.58,19.5,36.7,5.7,0
2024-03-14 13:00:00,7.36,20.8,38.0,3.3,0
2024-03-14 14:00:00,7.75,19.6,37.8,4.3,0
2024-03-14 15:00:00,7.43,21.1,36.0,6.0,0
2024-03-14 16:00:00,7.63,20.4,33.9,3.2,0
2024-03-14 17:00:00,7.48,19.1,36.5,1.8,0
2024-03-14 18:00:00,7.66,12.3,36.4,2.9,0
2024-03-14 19:00:00,6.95,16.6,35.1,14.8,1
2024-03-14 20:00:00,6.96,15.5,31.6,19.5,1
2024-03-14 21:00:00,7.01,15.5,32.4,21.6,1
2024-03-14 22:00:00,6.89,13.1,34.7,16.0,1
2024-03-14 23:00:00,7.08,11.7,32.5,21.0,1
2024-03-15 00:00:00,7.0,15.4,35.1,26.3,1
2024-03-15 01:00:00,6.95,14.1,33.7,20.7,1
2024-03-15 02:00:00,7.02,15.7,36.6,13.2,1
2024-03-15 03:00:00,6.84,14.1,34.8,26.7,1
2024-03-15 04:00:00,6.91,18.7,35.9,16.7,1
2024-03-15 05:00:00,7.04,18.8,36.2,30.5,1
2024-03-15 06:00:00,7.5,18.1,36.2,4.8,0
2024-03-15 07:00:00,7.45,17.7,36.5,3.7,0
2024-03-15 08:00:00,7.75,20.5,37.4,3.9,0
2024-03-15 09:00:00,7.73,20.2,36.8,6.1,0
2024-03-15 10:00:00,7.73,20.5,35.4,7.0,0
2024-03-15 11:00:00,7.96,22.4,37.3,3.8,0
2024-03-15 12:00:00,7.92,23.2,38.6,5.8,0
2024-03-15 13:00:00,7.69,17.8,37.2,5.0,0
2024-03-15 14:00:00,7.74,17.9,35.0,4.4,0
2024-03-15 15:00:00,7.57,17.9,37.7,3.4,0
2024-03-15 16:00:00,7.79,16.0,36.5,5.7,0
2024-03-15 17:00:00,7.62,18.3,36.6,6.1,0
2024-03-15 18:00:00,7.47,18.5,35.4,5.5,0
2024-03-15 19:00:00,7.52,16.6,37.1,2.9,0
2024-03-15 20:00:00,7.53,14.8,35.9,4.6,0
2024-03-15 21:00:00,7.24,17.6,36.1,5.4,0
2024-03-15 22:00:00,7.67,15.1,33.7,3.1,0
2024-03-15 23:00:00,7.63,15.1,37.4,4.2,0
2024-03-16 00:00:00,7.36,17.0,37.0,6.8,0
2024-03-16 01:00:00,7.59,14.6,37.1,5.0,0
2024-03-16 02:00:00,7.29,19.1,37.2,7.6,0
2024-03-16 03:00:00,7.62,14.5,38.9,3.9,0
2024-03-16 04:00:00,7.66,20.0,37.0,7.0,0
2024-03-16 05:00:00,7.42,15.0,37.6,4.5,0
2024-03-16 06:00:00,7.6,18.5,37.4,4.8,0
2024-03-16 07:00:00,7.82,17.1,35.5,2.8,0
2024-03-16 08:00:00,7.86,21.4,37.4,2.7,0
2024-03-16 09:00:00,7.96,19.0,36.7,3.5,0
2024-03-16 10:00:00,7.87,20.7,35.9,5.7,0
2024-03-16 11:00:00,7.68,19.5,38.4,5.8,0
2024-03-16 12:00:00,7.66,22.6,35.8,4.6,0
2024-03-16 13:00:00,7.78,19.2,36.9,9.0,0
2024-03-16 14:00:00,7.45,23.6,38.5,4.2,0
2024-03-16 15:00:00,7.63,17.8,36.5,4.8,0
2024-03-16 16:00:00,7.57,16.5,36.7,5.7,0
2024-03-16 17:00:00,7.36,20.2,37.3,3.5,0
2024-03-16 18:00:00,7.35,16.4,36.4,5.6,0
2024-03-16 19:00:00,7.43,16.8,35.6,3.5,0
2024-03-16 20:00:00,7.23,15.4,36.4,2.8,0
2024-03-16 21:00:00,7.67,12.9,35.7,3.4,0
2024-03-16 22:00:00,7.39,14.9,33.7,5.8,0
2024-03-16 23:00:00,7.35,17.1,36.5,4.0,0
2024-03-17 00:00:00,7.16,16.7,35.8,3.8,0
2024-03-17 01:00:00,7.37,15.5,36.0,3.2,0
2024-03-17 02:00:00,7.07,17.5,38.9,6.5,0
2024-03-17 03:00:00,7.64,13.4,37.8,3.3,0
2024-03-17 04:00:00,7.41,15.7,35.3,2.2,0
2024-03-17 05:00:00,7.54,17.8,37.1,7.5,0
2024-03-17 06:00:00,7.44,17.5,36.1,4.1,0
2024-03-17 07:00:00,7.59,18.2,35.4,4.4,0
2024-03-17 08:00:00,7.92,16.8,36.2,6.5,0
2024-03-17 09:00:00,7.78,15.8,35.4,5.4,0
2024-03-17 10:00:00,7.63,22.0,38.4,5.5,0
2024-03-17 11:00:00,7.59,21.2,36.5,5.4,0
2024-03-17 12:00:00,7.41,22.5,37.9,4.7,0
2024-03-17 13:00:00,7.69,20.0,35.9,4.5,0
2024-03-17 14:00:00,7.68,19.1,34.7,3.9,0
2024-03-17 15:00:00,7.75,20.0,36.7,4.2,0
2024-03-17 16:00:00,7.69,21.2,33.3,5.0,0
2024-03-17 17:00:00,7.47,18.3,36.9,4.9,0
2024-03-17 18:00:00,7.61,19.5,38.6,3.1,0
2024-03-17 19:00:00,7.64,15.2,35.9,4.4,0
2024-03-17 20:00:00,7.72,16.3,36.8,3.7,0
2024-03-17 21:00:00,7.34,15.5,36.3,3.8,0
2024-03-17 22:00:00,7.35,17.6,35.5,4.2,0
2024-03-17 23:00:00,7.48,15.4,36.2,4.9,0
2024-03-18 00:00:00,7.14,18.6,37.5,5.9,0
2024-03-18 01:00:00,7.38,12.4,38.7,6.5,0
2024-03-18 02:00:00,7.32,15.7,37.6,5.8,0
2024-03-18 03:00:00,7.56,16.3,37.0,4.5,0
2024-03-18 04:00:00,7.35,17.8,37.0,3.8,0
2024-03-18 05:00:00,7.55,15.6,36.9,2.1,0
2024-03-18 06:00:00,7.37,21.5,36.5,3.3,0
2024-03-18 07:00:00,7.22,18.8,37.2,5.9,0
2024-03-18 08:00:00,7.63,17.5,37.6,6.6,0
2024-03-18 09:00:00,7.82,19.9,34.6,4.1,0
2024-03-18 10:00:00,7.34,20.1,34.9,3.4,0
2024-03-18 11:00:00,7.69,26.5,37.6,3.8,0
2024-03-18 12:00:00,7.66,23.1,36.8,4.5,0
2024-03-18 13:00:00,7.57,21.2,33.9,4.7,0
2024-03-18 14:00:00,7.75,20.5,37.0,5.3,0
2024-03-18 15:00:00,7.58,21.9,36.3,5.0,0
2024-03-18 16:00:00,7.57,21.6,37.2,3.6,0
2024-03-18 17:00:00,7.77,13.0,34.1,4.1,0
2024-03-18 18:00:00,7.12,19.4,37.2,6.2,0
2024-03-18 19:00:00,7.28,17.2,35.8,7.2,0
2024-03-18 20:00:00,7.74,13.9,38.4,4.2,0
2024-03-18 21:00:00,7.54,17.7,35.3,7.2,0
2024-03-18 22:00:00,7.47,20.0,36.6,6.1,0
2024-03-18 23:00:00,7.71,16.2,35.3,8.7,0
2024-03-19 00:00:00,7.35,17.4,37.0,8.9,0
2024-03-19 01:00:00,7.33,19.1,37.8,4.8,0
2024-03-19 02:00:00,7.17,13.9,36.8,5.1,0
2024-03-19 03:00:00,7.44,12.3,36.7,5.7,0
2024-03-19 04:00:00,7.28,18.2,38.1,4.9,0
2024-03-19 05:00:00,7.41,17.0,35.2,4.4,0
2024-03-19 06:00:00,7.23,15.7,35.7,4.2,0
2024-03-19 07:00:00,7.36,19.0,37.7,3.4,0
2024-03-19 08:00:00,7.49,21.2,36.5,5.0,0
2024-03-19 09:00:00,7.73,20.1,34.7,4.1,0
2024-03-19 10:00:00,7.54,19.3,35.3,3.2,0
2024-03-19 11:00:00,7.68,20.7,37.5,7.9,0
2024-03-19 12:00:00,7.55,21.2,35.8,3.6,0
2024-03-19 13:00:00,7.53,17.4,36.8,3.9,0
2024-03-19 14:00:00,7.77,20.3,35.3,7.1,0
2024-03-19 15:00:00,7.47,18.0,36.4,4.7,0
2024-03-19 16:00:00,7.37,21.2,36.1,4.8,0
2024-03-19 17:00:00,7.93,16.1,36.1,5.0,0
2024-03-19 18:00:00,7.55,20.4,36.6,5.2,0
2024-03-19 19:00:00,7.5,16.6,36.8,3.7,0
2024-03-19 20:00:00,7.35,15.9,37.8,5.2,0
2024-03-19 21:00:00,7.53,16.9,35.8,5.9,0
2024-03-19 22:00:00,7.38,14.0,35.6,4.0,0
2024-03-19 23:00:00,7.07,15.8,34.3,4.4,0
2024-03-20 00:00:00,7.57,14.2,36.8,4.7,0
2024-03-20 01:00:00,7.09,14.3,36.3,7.1,0
2024-03-20 02:00:00,7.35,16.7,35.0,4.9,0
2024-03-20 03:00:00,7.29,14.0,36.8,3.4,0
2024-03-20 04:00:00,7.53,14.5,38.7,6.3,0
2024-03-20 05:00:00,7.61,18.0,38.8,5.9,0
2024-03-20 06:00:00,7.37,18.5,37.7,7.3,0
2024-03-20 07:00:00,7.79,19.9,36.7,3.7,0
2024-03-20 08:00:00,7.46,20.5,36.3,5.4,0
2024-03-20 09:00:00,7.62,20.9,37.7,2.6,0
2024-03-20 10:00:00,7.32,22.3,37.8,7.5,0
2024-03-20 11:00:00,7.74,21.6,36.7,3.6,0
2024-03-20 12:00:00,7.55,17.5,36.2,3.7,0
2024-03-20 13:00:00,7.65,17.9,38.4,5.6,0
2024-03-20 14:00:00,7.79,25.1,36.0,3.2,0
2024-03-20 15:00:00,7.5,20.5,40.2,4.1,0
2024-03-20 16:00:00,7.35,22.0,38.8,3.7,0
2024-03-20 17:00:00,7.71,18.6,34.9,4.3,0
2024-03-20 18:00:00,7.49,18.3,37.0,6.1,0
2024-03-20 19:00:00,7.44,16.8,36.7,6.1,0
2024-03-20 20:00:00,7.45,21.9,36.4,8.9,0
2024-03-20 21:00:00,7.47,16.9,34.7,9.5,0
2024-03-20 22:00:00,7.59,14.8,36.8,5.1,0
2024-03-20 23:00:00,7.28,12.3,36.1,7.3,0
2024-03-21 00:00:00,7.18,19.6,39.0,4.8,0
2024-03-21 01:00:00,7.38,15.4,37.9,3.0,0
2024-03-21 02:00:00,7.45,17.5,36.9,2.4,0
2024-03-21 03:00:00,7.36,18.2,36.5,2.7,0
2024-03-21 04:00:00,7.47,16.3,36.8,4.5,0
2024-03-21 05:00:00,7.55,19.2,37.6,5.0,0
2024-03-21 06:00:00,7.49,17.6,37.2,2.7,0
2024-03-21 07:00:00,7.4,17.6,38.7,7.2,0
2024-03-21 08:00:00,7.4,22.6,38.5,4.3,0
2024-03-21 09:00:00,7.57,20.5,38.0,2.8,0
2024-03-21 10:00:00,7.66,22.3,38.1,5.9,0
2024-03-21 11:00:00,7.48,22.4,34.6,7.8,0
2024-03-21 12:00:00,7.73,23.0,36.1,5.2,0
2024-03-21 13:00:00,7.88,18.6,36.5,3.0,0
2024-03-21 14:00:00,7.78,20.2,37.1,3.7,0
2024-03-21 15:00:00,7.38,20.3,38.0,5.4,0
2024-03-21 16:00:00,7.45,18.3,38.4,6.7,0
2024-03-21 17:00:00,7.36,20.4,34.5,5.7,0
2024-03-21 18:00:00,7.22,21.0,37.9,2.5,0
2024-03-21 19:00:00,7.39,20.5,39.2,6.2,0
2024-03-21 20:00:00,7.7,16.6,36.0,5.6,0
2024-03-21 21:00:00,7.55,17.4,36.7,8.9,0
2024-03-21 22:00:00,7.55,17.1,37.0,4.4,0
2024-03-21 23:00:00,6.99,17.1,35.5,5.1,0
2024-03-22 00:00:00,7.63,14.3,36.3,4.8,0
2024-03-22 01:00:00,7.52,19.7,38.6,4.1,0
2024-03-22 02:00:00,7.16,18.2,37.7,2.7,0
2024-03-22 03:00:00,7.07,18.6,36.1,8.3,0
2024-03-22 04:00:00,7.47,19.7,37.6,7.7,0
2024-03-22 05:00:00,7.68,19.3,35.2,4.2,0
2024-03-22 06:00:00,7.63,16.8,34.1,4.7,0
2024-03-22 07:00:00,7.57,19.3,38.3,6.4,0
2024-03-22 08:00:00,7.66,17.1,37.6,4.5,0
2024-03-22 09:00:00,7.71,22.0,38.2,2.8,0
2024-03-22 10:00:00,7.5,21.0,36.6,9.3,0
2024-03-22 11:00:00,7.8,21.7,37.0,5.9,0
2024-03-22 12:00:00,7.88,24.3,35.8,7.8,0
2024-03-22 13:00:00,7.54,20.8,37.3,5.1,0
2024-03-22 14:00:00,7.65,21.1,37.5,6.3,0
2024-03-22 15:00:00,7.82,21.2,38.1,4.2,0
2024-03-22 16:00:00,7.41,16.6,37.9,3.7,0
2024-03-22 17:00:00,7.5,19.0,36.9,7.1,0
2024-03-22 18:00:00,7.35,13.9,37.0,6.0,0
2024-03-22 19:00:00,7.35,17.1,37.2,4.1,0
2024-03-22 20:00:00,7.63,19.2,36.1,5.8,0
2024-03-22 21:00:00,7.47,17.5,36.2,2.4,0
2024-03-22 22:00:00,7.48,15.0,36.6,4.6,0
2024-03-22 23:00:00,7.51,15.9,35.6,5.5,0
2024-03-23 00:00:00,7.45,13.8,37.8,8.5,0
2024-03-23 01:00:00,7.39,16.1,38.0,4.5,0
2024-03-23 02:00:00,7.47,22.2,37.7,3.2,0
2024-03-23 03:00:00,7.38,20.7,40.1,6.9,0
2024-03-23 04:00:00,7.49,17.9,39.0,6.9,0
2024-03-23 05:00:00,7.83,18.7,34.9,3.3,0
2024-03-23 06:00:00,7.74,17.1,38.3,7.7,0
2024-03-23 07:00:00,7.54,18.3,36.9,9.1,0
2024-03-23 08:00:00,7.6,21.4,38.0,3.6,0
2024-03-23 09:00:00,7.51,20.1,36.2,4.0,0
2024-03-23 10:00:00,7.47,23.5,37.8,5.6,0
2024-03-23 11:00:00,7.07,25.3,35.6,3.5,0
2024-03-23 12:00:00,7.54,22.8,36.5,5.1,0
2024-03-23 13:00:00,7.68,22.1,37.1,6.7,0
2024-03-23 14:00:00,7.76,18.5,58.2,8.9,0
2024-03-23 15:00:00,7.66,22.8,35.2,6.4,0
2024-03-23 16:00:00,7.66,18.3,36.5,3.0,0
2024-03-23 17:00:00,7.54,19.2,37.2,5.5,0
2024-03-23 18:00:00,7.74,21.0,35.6,2.5,0
2024-03-23 19:00:00,7.35,20.5,39.0,4.0,0
2024-03-23 20:00:00,7.75,16.7,36.9,4.6,0
2024-03-23 21:00:00,7.37,16.2,39.1,5.5,0
2024-03-23 22:00:00,7.31,15.0,34.4,3.3,0
2024-03-23 23:00:00,7.23,13.8,35.3,5.1,0
2024-03-24 00:00:00,7.23,15.0,36.7,6.4,0
2024-03-24 01:00:00,7.18,13.2,35.8,4.1,0
2024-03-24 02:00:00,7.3,18.1,34.8,5.1,0
2024-03-24 03:00:00,7.7,17.9,35.5,5.2,0
2024-03-24 04:00:00,7.59,18.9,35.6,2.6,0
2024-03-24 05:00:00,7.49,16.8,37.3,5.2,0
2024-03-24 06:00:00,7.52,17.0,36.6,6.1,0
2024-03-24 07:00:00,7.99,20.2,37.4,3.6,0
2024-03-24 08:00:00,7.31,21.0,38.4,3.8,0
2024-03-24 09:00:00,7.64,21.2,38.0,4.8,0
2024-03-24 10:00:00,7.22,21.2,38.4,5.8,0
2024-03-24 11:00:00,7.88,25.6,37.8,6.1,0
2024-03-24 12:00:00,7.81,23.4,37.0,3.0,0
2024-03-24 13:00:00,7.74,26.0,36.1,5.2,0
2024-03-24 14:00:00,7.61,24.5,37.1,3.7,0
2024-03-24 15:00:00,7.91,24.9,36.8,5.9,0
2024-03-24 16:00:00,7.72,18.8,37.2,3.8,0
2024-03-24 17:00:00,7.6,21.3,37.3,4.3,0
2024-03-24 18:00:00,7.77,18.7,38.8,7.1,0
2024-03-24 19:00:00,7.73,15.3,38.5,4.3,0
2024-03-24 20:00:00,7.21,20.9,35.8,6.2,0
2024-03-24 21:00:00,7.48,16.7,36.9,2.9,0
2024-03-24 22:00:00,7.19,14.8,37.6,3.6,0
2024-03-24 23:00:00,7.53,15.6,35.5,6.8,0
2024-03-25 00:00:00,7.69,14.9,36.5,3.2,0
2024-03-25 01:00:00,7.16,15.5,38.7,3.9,0
2024-03-25 02:00:00,7.39,16.5,37.7,4.1,0
2024-03-25 03:00:00,7.28,20.8,35.6,3.4,0
2024-03-25 04:00:00,7.27,16.7,38.3,3.0,0
2024-03-25 05:00:00,7.65,22.1,37.0,3.0,0
2024-03-25 06:00:00,7.33,21.4,36.3,11.1,0
2024-03-25 07:00:00,7.38,21.1,38.1,5.0,0
2024-03-25 08:00:00,7.48,22.8,38.0,8.4,0
2024-03-25 09:00:00,6.94,21.6,33.9,18.9,1
2024-03-25 10:00:00,7.26,24.9,36.3,20.4,1
2024-03-25 11:00:00,7.18,23.6,36.6,26.7,1
2024-03-25 12:00:00,7.3,19.2,33.2,18.1,1
2024-03-25 13:00:00,7.12,23.2,36.0,11.0,1
2024-03-25 14:00:00,7.4,23.6,33.9,29.1,1
2024-03-25 15:00:00,7.4,21.3,35.3,22.9,1
2024-03-25 16:00:00,7.16,21.4,35.2,17.1,1
2024-03-25 17:00:00,7.07,19.3,33.6,28.9,1
2024-03-25 18:00:00,6.95,16.9,34.3,31.2,1
2024-03-25 19:00:00,6.91,15.3,34.1,17.3,1
2024-03-25 20:00:00,7.32,14.9,37.3,9.1,0
2024-03-25 21:00:00,7.15,18.9,36.9,4.0,0
2024-03-25 22:00:00,7.3,11.8,37.7,3.4,0
2024-03-25 23:00:00,7.45,15.3,37.0,3.3,0
2024-03-26 00:00:00,7.39,15.2,35.6,10.0,0
2024-03-26 01:00:00,6.44,16.2,32.3,55.1,2
2024-03-26 02:00:00,6.73,13.2,33.1,45.7,2
2024-03-26 03:00:00,6.91,18.7,34.1,38.2,2
2024-03-26 04:00:00,6.93,15.7,34.9,39.1,2
2024-03-26 05:00:00,6.61,21.4,36.2,49.9,2
2024-03-26 06:00:00,7.65,18.5,37.4,3.3,0
2024-03-26 07:00:00,7.55,20.4,37.2,4.6,0
2024-03-26 08:00:00,7.56,21.3,36.1,5.7,0
2024-03-26 09:00:00,7.67,22.4,36.5,4.5,0
2024-03-26 10:00:00,7.4,22.5,36.1,4.6,0
2024-03-26 11:00:00,7.22,21.8,35.9,7.3,0
2024-03-26 12:00:00,7.63,23.4,35.2,5.1,0
2024-03-26 13:00:00,7.6,23.5,37.8,6.2,0
2024-03-26 14:00:00,7.7,20.9,37.3,6.4,0
2024-03-26 15:00:00,7.17,22.9,38.4,4.7,0
2024-03-26 16:00:00,7.48,24.0,37.1,3.8,0
2024-03-26 17:00:00,7.5,22.0,37.6,6.5,0
2024-03-26 18:00:00,7.68,21.8,38.8,5.9,0
2024-03-26 19:00:00,7.51,19.1,37.0,4.9,0
2024-03-26 20:00:00,7.46,16.2,37.1,7.3,0
2024-03-26 21:00:00,7.47,16.1,35.7,2.4,0
2024-03-26 22:00:00,7.62,17.7,36.1,5.8,0
2024-03-26 23:00:00,7.39,19.1,37.2,4.5,0
2024-03-27 00:00:00,7.44,22.6,37.3,3.7,0
2024-03-27 01:00:00,7.11,19.0,37.0,4.8,0
2024-03-27 02:00:00,7.57,15.3,36.9,5.0,0
2024-03-27 03:00:00,7.39,16.5,36.0,7.7,0
2024-03-27 04:00:00,7.25,23.0,35.3,3.4,0
2024-03-27 05:00:00,7.52,18.7,37.2,3.5,0
2024-03-27 06:00:00,7.42,20.2,36.7,1.8,0
2024-03-27 07:00:00,7.52,19.0,37.4,7.6,0
2024-03-27 08:00:00,7.68,24.7,38.4,5.2,0
2024-03-27 09:00:00,7.5,23.0,36.1,3.8,0
2024-03-27 10:00:00,7.79,21.1,36.6,4.5,0
2024-03-27 11:00:00,7.37,20.8,36.7,2.4,0
2024-03-27 12:00:00,7.73,23.5,37.8,3.5,0
2024-03-27 13:00:00,7.76,22.9,35.7,4.0,0
2024-03-27 14:00:00,7.57,24.4,38.5,8.0,0
2024-03-27 15:00:00,7.47,23.4,39.3,3.3,0
2024-03-27 16:00:00,7.5,20.8,36.9,5.3,0
2024-03-27 17:00:00,7.46,19.7,36.0,3.9,0
2024-03-27 18:00:00,7.42,19.5,35.8,3.8,0
2024-03-27 19:00:00,7.42,18.2,37.2,5.0,0
2024-03-27 20:00:00,7.47,18.2,38.3,4.3,0
2024-03-27 21:00:00,7.39,18.0,36.8,6.0,0
2024-03-27 22:00:00,7.17,15.6,35.9,5.2,0
2024-03-27 23:00:00,7.41,18.3,37.1,4.3,0
2024-03-28 00:00:00,6.99,16.5,33.9,4.4,0
2024-03-28 01:00:00,7.08,15.6,35.9,5.5,0
2024-03-28 02:00:00,7.47,16.8,35.9,7.9,0
2024-03-28 03:00:00,7.1,18.5,36.1,4.8,0
2024-03-28 04:00:00,7.14,19.0,36.7,7.8,0
2024-03-28 05:00:00,7.13,20.4,38.4,6.2,0
2024-03-28 06:00:00,7.57,21.9,36.7,2.8,0
2024-03-28 07:00:00,7.54,23.7,36.6,3.1,0
2024-03-28 08:00:00,7.61,22.3,38.1,4.5,0
2024-03-28 09:00:00,7.65,20.2,37.0,6.8,0
2024-03-28 10:00:00,7.52,22.3,34.8,6.3,0
2024-03-28 11:00:00,7.61,21.2,36.2,6.0,0
2024-03-28 12:00:00,7.32,26.5,37.1,7.3,0
2024-03-28 13:00:00,7.68,27.1,35.7,7.6,0
2024-03-28 14:00:00,7.62,24.1,36.3,11.0,0
2024-03-28 15:00:00,7.4,23.8,38.3,6.7,0
2024-03-28 16:00:00,7.75,22.2,36.6,4.5,0
2024-03-28 17:00:00,7.26,21.7,35.9,4.7,0
2024-03-28 18:00:00,7.64,17.2,38.5,4.8,0
2024-03-28 19:00:00,7.2,19.3,36.0,5.1,0
2024-03-28 20:00:00,7.31,17.1,36.5,4.7,0
2024-03-28 21:00:00,7.09,18.5,37.9,4.4,0
2024-03-28 22:00:00,7.47,17.6,36.8,5.1,0
2024-03-28 23:00:00,7.61,21.2,39.6,2.8,0
2024-03-29 00:00:00,7.1,19.3,36.5,3.3,0
2024-03-29 01:00:00,7.2,17.9,33.2,5.1,0
2024-03-29 02:00:00,7.65,17.4,35.7,5.7,0
2024-03-29 03:00:00,7.25,21.7,38.1,3.4,0
2024-03-29 04:00:00,7.74,18.8,36.2,4.3,0
2024-03-29 05:00:00,7.53,20.3,36.5,12.0,0
2024-03-29 06:00:00,7.57,20.5,37.3,5.3,0
2024-03-29 07:00:00,7.74,20.5,37.7,9.8,0
2024-03-29 08:00:00,7.68,22.1,37.5,5.3,0
2024-03-29 09:00:00,7.44,18.7,36.7,7.7,0
2024-03-29 10:00:00,7.53,19.8,35.7,6.7,0
2024-03-29 11:00:00,7.5,24.0,35.9,4.4,0
2024-03-29 12:00:00,7.59,26.6,36.4,6.1,0
2024-03-29 13:00:00,7.78,24.0,36.2,7.0,0
2024-03-29 14:00:00,7.51,21.7,34.3,7.2,0
2024-03-29 15:00:00,7.69,19.6,38.3,3.7,0
2024-03-29 16:00:00,7.5,23.6,38.9,5.3,0
2024-03-29 17:00:00,7.6,20.1,38.8,4.9,0
2024-03-29 18:00:00,7.32,22.0,36.0,10.7,0
2024-03-29 19:00:00,7.71,20.4,35.8,4.1,0
2024-03-29 20:00:00,7.69,20.0,34.4,4.1,0
2024-03-29 21:00:00,7.23,18.2,37.8,3.7,0
2024-03-29 22:00:00,7.28,18.7,36.5,6.9,0
2024-03-29 23:00:00,7.28,17.2,38.3,5.5,0
2024-03-30 00:00:00,7.37,16.3,37.3,4.5,0
2024-03-30 01:00:00,7.3,15.8,37.6,5.2,0
2024-03-30 02:00:00,7.29,13.2,36.1,7.2,0
2024-03-30 03:00:00,7.29,18.4,35.6,8.9,0
